Date,Open,High,Low,Close,Volume,Adj Close
2017-02-23,58.110001,58.400002,57.27,57.389999,12315200,57.389999
2017-02-22,57.48,58.380001,57.360001,58.240002,10846400,58.240002
2017-02-21,56.380001,57.450001,56.200001,57.360001,10617000,57.360001
2017-02-17,56.119999,56.799999,55.860001,56.75,12328100,56.75
2017-02-16,56.880001,56.919998,56.099998,56.290001,8370500,56.290001
2017-02-15,56.290001,56.759998,56.209999,56.639999,6580000,56.639999
2017-02-14,55.919998,56.689999,55.830002,56.450001,8859900,56.450001
2017-02-13,56.169998,56.34,55.75,56.09,7405500,56.09
2017-02-10,55.630001,56.470001,55.630001,56.220001,14967700,56.220001
2017-02-09,53.880001,55.700001,53.880001,55.310001,14343900,55.310001
2017-02-08,52.740002,53.939999,52.700001,53.880001,9204200,53.880001
2017-02-07,53.07,53.279999,52.669998,52.810001,6432200,52.810001
2017-02-06,52.09,52.799999,52.049999,52.799999,7297500,52.799999
2017-02-03,52.619999,52.810001,52.25,52.360001,8781500,52.360001
2017-02-02,53.00,53.009998,52.48,52.799999,7832000,52.799999
2017-02-01,52.98,53.259998,52.610001,53.02,8805800,53.02
2017-01-31,51.68,52.900002,51.630001,52.900002,12247600,52.900002
2017-01-30,52.779999,53.220001,52.41,53.080002,9742800,53.080002
2017-01-27,53.68,54.080002,53.029999,53.189999,7275300,53.189999
2017-01-26,54.110001,54.119999,53.360001,53.650002,6199100,53.650002
2017-01-25,53.73,54.119999,53.689999,53.860001,6591600,53.860001
2017-01-24,53.02,53.57,52.990002,53.450001,6255100,53.450001
2017-01-23,53.02,53.259998,52.720001,53.240002,6665500,53.240002
2017-01-20,53.220001,53.349998,52.900002,53.200001,7697000,53.200001
2017-01-19,53.84,53.939999,52.889999,52.93,8239700,52.93
2017-01-18,53.860001,53.889999,52.860001,53.27,6717400,53.27
2017-01-17,53.400002,53.950001,53.009998,53.650002,9885000,53.650002
2017-01-13,52.59,52.93,52.23,52.919998,6657000,52.919998
2017-01-12,52.509998,52.689999,52.16,52.400002,7254100,52.400002
2017-01-11,53.119999,53.290001,52.669998,52.689999,8096300,52.689999
2017-01-10,53.549999,53.73,53.110001,53.110001,7992600,53.110001
2017-01-09,53.959999,53.990002,53.220001,53.380001,8724800,53.380001
2017-01-06,53.09,54.09,52.98,53.91,12411900,53.91
2017-01-05,52.919998,53.099998,52.439999,53.060001,8631200,53.060001
2017-01-04,52.23,53.349998,52.09,53.07,13542000,53.07
2017-01-03,51.990002,52.50,51.77,51.98,13228600,51.98
2016-12-30,51.099998,51.330002,50.700001,50.830002,7345200,50.830002
2016-12-29,51.00,51.240002,50.880001,51.060001,4659600,51.060001
2016-12-28,51.310001,51.50,50.869999,51.02,6255600,51.02
2016-12-27,51.799999,52.25,51.200001,51.290001,8089700,51.290001
2016-12-23,51.990002,52.349998,51.669998,51.91,9335800,51.91
