Date,Open,High,Low,Close,Volume,Adj Close
2017-02-23,91.610001,91.800003,90.910004,91.129997,7574500,91.129997
2017-02-22,91.449997,91.800003,91.25,91.440002,6742700,91.440002
2017-02-21,90.580002,91.800003,90.580002,91.669998,8160600,91.669998
2017-02-17,90.610001,91.360001,90.449997,91.089996,12084400,91.089996
2017-02-16,90.919998,91.120003,90.540001,90.790001,12404400,90.790001
2017-02-15,89.809998,91.150002,89.809998,91.120003,25770700,91.120003
2017-02-14,88.00,88.220001,87.230003,87.860001,17199500,87.860001
2017-02-13,88.040001,88.360001,87.639999,88.309998,6905100,88.309998
2017-02-10,88.559998,88.730003,87.970001,87.970001,11057600,87.970001
2017-02-09,88.330002,88.779999,88.029999,88.669998,9914100,88.669998
2017-02-08,88.07,88.339996,87.809998,88.330002,6815800,88.330002
2017-02-07,87.639999,88.279999,87.480003,88.010002,6646100,88.010002
2017-02-06,87.50,87.790001,87.129997,87.400002,7483000,87.400002
2017-02-03,88.120003,88.169998,87.389999,87.410004,7161900,87.410004
2017-02-02,87.610001,88.349998,87.25,87.760002,8997200,87.760002
2017-02-01,87.029999,87.589996,86.75,87.330002,8291000,87.330002
2017-01-31,86.629997,87.660004,86.529999,87.599998,9712400,87.599998
2017-01-30,86.779999,86.860001,86.50,86.75,7350000,86.75
2017-01-27,86.449997,86.849998,86.019997,86.720001,9332300,86.720001
2017-01-26,87.120003,87.230003,86.589996,86.599998,6542300,86.599998
2017-01-25,87.839996,87.900002,87.059998,87.160004,8082900,87.160004
2017-01-24,87.220001,87.949997,87.220001,87.860001,8704700,87.860001
2017-01-23,87.089996,87.349998,86.849998,86.959999,9408900,86.959999
2017-01-20,86.889999,87.980003,86.419998,87.449997,22944400,87.449997
2017-01-19,84.629997,85.00,84.279999,84.699997,14074500,84.699997
2017-01-18,84.800003,85.300003,84.589996,84.93,10520400,84.93
2017-01-17,83.900002,85.580002,83.879997,85.209999,13145100,84.539999
2017-01-13,83.849998,84.019997,83.440002,84.010002,6762800,83.349438
2017-01-12,83.709999,83.879997,83.370003,83.839996,6545400,83.180769
2017-01-11,83.389999,83.75,83.279999,83.75,9572300,83.09148
2017-01-10,84.339996,84.43,83.239998,83.489998,10918200,82.833522
2017-01-09,84.059998,84.660004,83.75,84.400002,10981100,83.736371
