Date,Open,High,Low,Close,Volume,Adj Close
2017-02-23,88.230003,88.489998,87.870003,88.18,6021000,88.18
2017-02-22,87.610001,88.150002,87.510002,87.800003,8374600,87.800003
2017-02-21,87.510002,88.040001,87.169998,87.919998,9067900,87.919998
2017-02-17,87.269997,87.68,86.980003,87.459999,5880700,87.459999
2017-02-16,87.550003,87.68,86.790001,87.410004,8667900,87.410004
2017-02-15,87.019997,87.540001,86.699997,87.540001,7985100,87.540001
2017-02-14,86.519997,86.970001,86.260002,86.849998,5952000,86.684998
2017-02-13,86.199997,86.699997,86.00,86.440002,6046300,86.27578
2017-02-10,85.800003,86.139999,85.230003,85.900002,10432000,85.736805
2017-02-09,85.370003,85.769997,84.879997,85.580002,6554700,85.417414
2017-02-08,85.800003,85.839996,85.080002,85.089996,7587700,84.928339
2017-02-07,85.959999,86.349998,85.669998,85.779999,8600300,85.617031
2017-02-06,86.07,86.099998,85.510002,85.830002,9665300,85.666939
2017-02-03,85.739998,86.82,85.110001,86.080002,28079600,85.916464
2017-02-02,82.139999,82.699997,81.57,82.300003,11142300,82.143646
2017-02-01,82.900002,83.089996,82.050003,82.440002,7534400,82.28338
2017-01-31,82.129997,83.279999,82.099998,82.709999,7479400,82.552863
2017-01-30,83.470001,83.739998,82.660004,83.699997,8792800,83.54098
2017-01-27,83.32,83.800003,82.919998,83.769997,5445900,83.610847
2017-01-26,83.919998,83.919998,83.080002,83.239998,8428200,83.081855
2017-01-25,83.790001,84.269997,83.449997,83.900002,9360900,83.740605
2017-01-24,82.400002,83.489998,81.849998,83.230003,8397500,83.07188
2017-01-23,81.699997,82.300003,81.50,82.150002,7414200,81.99393
2017-01-20,82.089996,82.279999,81.610001,81.839996,9048500,81.684514
2017-01-19,81.790001,81.849998,81.410004,81.730003,6479400,81.57473
2017-01-18,81.269997,81.830002,80.980003,81.589996,8512300,81.434989
2017-01-17,80.760002,81.489998,80.760002,81.260002,6326500,81.105621
2017-01-13,81.019997,81.849998,80.790001,81.169998,7291200,81.015788
2017-01-12,81.050003,81.470001,80.510002,81.370003,6884000,81.215413
2017-01-11,81.25,81.800003,80.910004,81.800003,7499200,81.644596
2017-01-10,81.699997,81.900002,81.129997,81.309998,6017500,81.155522
2017-01-09,82.279999,82.449997,81.650002,81.75,7284100,81.594688
2017-01-06,81.300003,82.489998,80.940002,82.209999,8898300,82.053813
2017-01-05,80.339996,81.529999,80.220001,81.089996,7805100,80.935938
2017-01-04,79.440002,80.260002,79.360001,80.150002,8033100,79.997729
2017-01-03,78.760002,79.910004,78.489998,79.50,13785200,79.348963
2016-12-30,78.43,78.540001,77.940002,78.019997,7127300,77.871771
2016-12-29,78.489998,78.839996,78.300003,78.330002,6241100,78.181187
2016-12-28,78.400002,78.650002,77.970001,78.300003,7587100,78.151246
2016-12-27,78.269997,78.849998,78.230003,78.349998,3776000,78.201146
2016-12-23,78.080002,78.480003,77.900002,78.150002,6192900,78.001529
2016-12-22,78.019997,78.059998,77.190002,77.900002,12074000,77.752004
2016-12-21,78.480003,78.550003,77.980003,78.139999,9343600,77.991546
2016-12-20,78.410004,78.580002,77.690002,78.360001,6917400,78.211129
2016-12-19,78.040001,78.599998,78.019997,78.099998,8699100,77.951621
2016-12-16,79.220001,79.459999,78.169998,78.349998,19141700,78.201146
2016-12-15,79.370003,80.389999,79.129997,79.50,14070900,79.348963
2016-12-14,79.279999,79.980003,79.120003,79.129997,20146200,78.979663
2016-12-13,78.809998,79.50,78.25,79.199997,12995100,79.04953
2016-12-12,78.989998,79.029999,77.919998,78.50,11942300,78.350863
2016-12-09,79.150002,79.93,78.830002,79.139999,10728300,78.989646
2016-12-08,79.68,79.870003,78.970001,79.279999,13320100,79.12938
2016-12-07,77.269997,79.489998,77.25,79.309998,13919800,79.159321
2016-12-06,77.940002,77.970001,76.709999,77.110001,13896600,76.963504
2016-12-05,76.629997,77.599998,76.550003,77.309998,12119200,77.163121
2016-12-02,75.400002,76.25,75.169998,75.720001,13629600,75.576145
2016-12-01,77.57,77.620003,75.25,75.43,21053000,75.286695
2016-11-30,79.449997,79.449997,77.279999,77.32,15353900,77.173104
2016-11-29,79.120003,79.580002,78.949997,79.150002,8575200,78.999629
2016-11-28,79.660004,80.010002,79.050003,79.080002,11793100,78.929763
2016-11-25,79.989998,80.370003,79.739998,80.129997,6495700,79.977763
2016-11-23,79.980003,79.989998,78.949997,79.57,12802600,79.41883
2016-11-22,81.690002,81.690002,79.260002,79.93,18133900,79.778146
2016-11-21,81.230003,81.779999,80.900002,81.690002,8942100,81.534805
2016-11-18,81.150002,81.50,80.529999,80.82,7920800,80.666455
2016-11-17,80.32,81.199997,80.18,81.07,8081800,80.91598
2016-11-16,78.790001,80.190002,78.760002,80.080002,9997700,79.927863
2016-11-15,78.230003,79.540001,77.800003,78.57,18523400,78.256042
2016-11-14,82.019997,82.220001,77.300003,78.379997,21773500,78.066799
2016-11-11,81.589996,82.629997,81.519997,81.879997,7368000,81.552813
2016-11-10,83.300003,83.959999,81.419998,81.870003,17171600,81.542859
2016-11-09,81.809998,83.300003,81.220001,83.239998,12158500,82.90738
2016-11-08,82.389999,83.160004,82.150002,82.879997,7152000,82.548817
2016-11-07,81.639999,82.529999,81.449997,82.510002,7277900,82.180301
2016-11-04,80.650002,81.239998,80.330002,80.360001,7588100,80.03889
2016-11-03,80.75,81.129997,80.540001,80.650002,7563100,80.327733
2016-11-02,80.889999,81.379997,80.519997,80.580002,9170900,80.258013
2016-11-01,82.639999,82.690002,81.330002,81.620003,10881500,81.293858
2016-10-31,82.440002,82.900002,82.360001,82.510002,10024000,82.180301
2016-10-28,82.519997,83.360001,82.110001,82.220001,10919600,81.891459
2016-10-27,81.959999,82.269997,81.610001,81.919998,7039200,81.592654
2016-10-26,81.620003,82.260002,81.410004,81.75,8748400,81.423336
2016-10-25,83.169998,83.169998,81.699997,82.029999,15085900,81.702215
2016-10-24,83.269997,83.589996,82.709999,83.169998,16267000,82.83766
2016-10-21,82.019997,82.540001,81.580002,82.349998,8043200,82.020936
2016-10-20,83.050003,83.099998,82.169998,82.50,6945200,82.170339
2016-10-19,81.650002,82.870003,81.650002,82.809998,8440900,82.479097
2016-10-18,81.50,82.370003,81.349998,81.580002,11680400,81.254017
2016-10-17,82.580002,82.690002,82.040001,82.150002,8473700,81.821739
2016-10-14,82.040001,83.190002,82.040001,82.449997,6698100,82.120535
2016-10-13,81.650002,82.129997,81.110001,81.870003,6810900,81.542859
2016-10-12,81.839996,82.540001,81.82,82.25,3923600,81.921338
2016-10-11,82.68,82.790001,81.57,82.040001,6227400,81.712178
2016-10-10,83.129997,83.540001,82.940002,83.120003,7371500,82.787864
2016-10-07,83.489998,83.699997,82.639999,82.879997,8238100,82.548817
2016-10-06,83.120003,83.480003,82.879997,83.360001,7687100,83.026903
2016-10-05,82.959999,83.449997,82.900002,83.349998,6163400,83.016941
2016-10-04,83.279999,83.529999,82.580002,82.730003,5772000,82.399423
2016-10-03,82.419998,83.110001,82.300003,82.860001,8155400,82.528901
2016-09-30,82.160004,83.040001,81.68,82.699997,9776800,82.369536
2016-09-29,82.720001,83.059998,81.790001,81.919998,5885400,81.592654
2016-09-28,82.379997,83.010002,81.940002,82.970001,7974300,82.638462
2016-09-27,81.790001,82.379997,81.50,82.160004,7969500,81.831701
2016-09-26,82.150002,82.260002,81.690002,81.809998,8486800,81.483093
2016-09-23,83.330002,83.449997,82.519997,82.540001,8283700,82.21018
2016-09-22,83.419998,83.790001,83.199997,83.360001,6599400,83.026903
2016-09-21,82.919998,83.25,82.269997,83.220001,7536200,82.887463
2016-09-20,82.970001,83.230003,82.32,82.480003,6473300,82.150422
2016-09-19,82.43,83.040001,82.230003,82.510002,8361700,82.180301
2016-09-16,81.739998,82.260002,81.419998,82.07,11702000,81.742057
2016-09-15,81.419998,82.129997,81.190002,82.010002,10580300,81.682299
2016-09-14,81.459999,82.220001,81.449997,81.489998,10999500,81.164372
2016-09-13,82.410004,82.440002,81.620003,81.889999,8834300,81.562776
2016-09-12,81.339996,83.129997,81.18,82.970001,9882700,82.638462
2016-09-09,82.400002,82.809998,81.330002,81.330002,11563000,81.005016
2016-09-08,83.019997,83.629997,82.589996,82.970001,7961100,82.638462
2016-09-07,82.480003,83.260002,82.360001,83.239998,9304700,82.90738
2016-09-06,82.00,82.529999,81.809998,82.529999,8140400,82.200218
2016-09-02,81.57,82.150002,81.50,82.00,6408900,81.672337
2016-09-01,81.139999,81.550003,80.970001,81.300003,6240600,80.975137
2016-08-31,80.949997,81.199997,80.709999,80.900002,7386100,80.576734
2016-08-30,81.00,81.190002,80.720001,81.169998,4128700,80.845651
2016-08-29,80.540001,80.989998,80.540001,80.870003,4766700,80.546855
2016-08-26,80.620003,81.139999,80.169998,80.57,7932200,80.24805
2016-08-25,80.290001,80.519997,80.00,80.32,5773700,79.999049
2016-08-24,80.800003,80.980003,80.190002,80.290001,5028000,79.96917
2016-08-23,81.370003,81.760002,80.800003,80.800003,10007800,80.477135
2016-08-22,80.339996,81.080002,79.959999,81.059998,7954500,80.73609
2016-08-19,80.010002,80.470001,79.739998,80.470001,8480900,80.148452
2016-08-18,80.010002,80.589996,79.910004,80.269997,7453900,79.949246
2016-08-17,80.709999,80.860001,80.400002,80.839996,4655400,80.516968
2016-08-16,80.419998,80.910004,80.220001,80.809998,6182600,80.347652
2016-08-15,80.129997,81.150002,80.019997,80.910004,6290300,80.447086
2016-08-12,79.800003,80.080002,79.650002,80.019997,4420400,79.562171
2016-08-11,80.00,80.279999,79.839996,80.120003,6577700,79.661605
2016-08-10,79.970001,80.220001,79.510002,79.68,5945500,79.22412
2016-08-09,79.959999,80.480003,79.949997,80.059998,4455700,79.601943
2016-08-08,80.230003,80.339996,79.800003,79.949997,5119700,79.492572
2016-08-05,79.730003,80.239998,79.660004,80.139999,6662500,79.681487
2016-08-04,78.830002,79.650002,78.75,79.480003,5954400,79.025267
2016-08-03,78.279999,78.709999,78.209999,78.709999,7272700,78.259668
2016-08-02,78.07,78.470001,77.75,78.279999,7910000,77.832128
2016-08-01,78.309998,78.529999,77.730003,78.260002,8908800,77.812246
2016-07-29,79.239998,79.349998,78.00,78.050003,7777700,77.603449
2016-07-28,78.690002,80.00,78.550003,79.190002,8709700,78.736926
2016-07-27,78.459999,78.790001,77.529999,78.529999,10194400,78.080698
2016-07-26,78.980003,79.059998,77.940002,78.489998,9673200,78.040926
2016-07-25,80.169998,80.169998,78.730003,78.940002,7979900,78.488356
2016-07-22,79.980003,80.080002,78.330002,79.910004,12532400,79.452807
2016-07-21,79.440002,79.730003,78.400002,78.790001,9018000,78.339213
2016-07-20,78.75,79.75,78.75,79.360001,7922100,78.905951
2016-07-19,77.75,78.889999,77.629997,78.720001,9395500,78.269613
2016-07-18,78.349998,78.699997,78.230003,78.309998,4864200,77.861956
2016-07-15,78.650002,78.75,78.050003,78.300003,8153400,77.852018
2016-07-14,78.059998,78.540001,77.690002,78.139999,6607400,77.69293
2016-07-13,77.68,77.779999,77.199997,77.459999,6559200,77.01682
2016-07-12,76.68,77.57,76.550003,77.480003,10245500,77.03671
2016-07-11,76.809998,77.190002,76.389999,76.519997,8185900,76.082196
2016-07-08,75.300003,76.550003,74.790001,76.419998,10975000,75.98277
2016-07-07,74.32,75.290001,74.269997,74.510002,8806700,74.083701
2016-07-06,74.120003,74.75,73.830002,74.059998,11263800,73.636271
2016-07-05,74.25,74.970001,73.830002,74.669998,11081000,74.242782
2016-07-01,74.50,75.940002,74.099998,74.480003,13821400,74.053874
2016-06-30,76.989998,77.139999,73.800003,74.169998,24877300,73.745643
2016-06-29,75.980003,76.760002,75.709999,76.739998,12178100,76.300938
2016-06-28,75.040001,75.50,74.489998,75.160004,14815200,74.729984
2016-06-27,74.18,74.580002,73.25,73.339996,16318400,72.92039
2016-06-24,74.800003,76.040001,74.449997,75.050003,18375000,74.620613
2016-06-23,77.760002,78.239998,76.870003,78.230003,13566200,77.782419
2016-06-22,77.580002,77.760002,76.529999,76.529999,9626700,76.092141
2016-06-21,77.809998,78.010002,77.150002,77.330002,9201000,76.887567
2016-06-20,78.300003,78.379997,77.32,77.339996,9957500,76.897504
2016-06-17,78.32,78.330002,76.830002,76.989998,14602200,76.549508
2016-06-16,77.889999,78.519997,77.139999,78.349998,9650800,77.901728
2016-06-15,78.57,78.839996,78.050003,78.169998,7424000,77.722757
2016-06-14,78.120003,78.75,77.959999,78.57,7891700,78.12047
2016-06-13,79.00,80.18,78.379997,78.400002,10424600,77.951445
2016-06-10,80.75,80.75,79.839996,80.18,7859900,79.721259
2016-06-09,81.230003,81.540001,80.980003,81.260002,6670900,80.795082
2016-06-08,80.599998,81.709999,80.470001,81.650002,8860900,81.18285
2016-06-07,80.699997,81.00,80.540001,80.599998,5515700,80.138854
2016-06-06,80.290001,80.900002,80.169998,80.540001,7620100,80.0792
2016-06-03,79.550003,80.199997,79.160004,79.940002,7628000,79.482634
2016-06-02,79.269997,79.949997,78.93,79.949997,5627500,79.492572
2016-06-01,78.690002,79.32,78.57,79.220001,4507000,78.766753
2016-05-31,79.860001,79.870003,78.760002,78.940002,8639600,78.488356
2016-05-27,78.839996,79.660004,78.839996,79.660004,4312200,79.204238
2016-05-26,79.400002,79.400002,78.870003,79.00,4284000,78.54801
2016-05-25,79.50,79.669998,78.949997,79.059998,5846700,78.607664
2016-05-24,77.660004,79.50,77.660004,79.379997,7582300,78.925833
2016-05-23,77.760002,77.989998,77.139999,77.209999,5934300,76.768251
2016-05-20,77.339996,78.040001,77.18,77.669998,6302100,77.225618
2016-05-19,76.870003,77.25,76.220001,76.879997,5552200,76.440137
2016-05-18,76.709999,77.879997,76.400002,77.43,6288500,76.986993
2016-05-17,77.57,77.919998,76.519997,76.790001,7169900,76.350655
2016-05-16,77.019997,78.059998,76.959999,77.800003,8597900,77.354879
2016-05-13,77.709999,78.279999,76.830002,76.830002,7562700,76.390427
2016-05-12,77.800003,78.190002,77.07,77.889999,7512800,77.44436
2016-05-11,79.139999,79.330002,77.290001,77.300003,8432500,76.85774
2016-05-10,78.419998,79.330002,78.410004,79.199997,6802600,78.607664
2016-05-09,77.690002,78.360001,77.580002,78.220001,9242300,77.634998
2016-05-06,77.230003,77.800003,76.779999,77.720001,6156000,77.138737
2016-05-05,77.139999,77.699997,77.010002,77.360001,6002300,76.781429
2016-05-04,76.559998,77.379997,76.349998,77.07,8854000,76.493597
2016-05-03,77.43,78.360001,76.93,77.190002,7666300,76.612702
2016-05-02,77.809998,78.470001,77.160004,78.459999,7636800,77.8732
2016-04-29,77.519997,78.010002,76.860001,77.239998,8092700,76.662324
2016-04-28,78.349998,79.269997,77.599998,77.68,8322600,77.099035
2016-04-27,78.410004,79.00,78.169998,78.760002,6319400,78.17096
2016-04-26,78.449997,78.699997,78.110001,78.529999,6071800,77.942677
2016-04-25,78.690002,78.839996,77.82,78.139999,11184600,77.555594
2016-04-22,78.00,79.360001,77.279999,79.110001,18216000,78.518341
2016-04-21,81.50,81.669998,80.68,80.790001,9536900,80.185776
2016-04-20,80.879997,81.639999,80.550003,81.150002,8521300,80.543085
2016-04-19,81.50,81.730003,80.370003,80.75,8324700,80.146075
2016-04-18,80.199997,81.550003,79.830002,81.449997,7725500,80.840836
2016-04-15,80.25,80.690002,79.900002,80.080002,7186700,79.481087
2016-04-14,79.760002,80.669998,79.309998,80.330002,11470300,79.729218
2016-04-13,79.029999,79.93,78.910004,79.709999,9187300,79.113852
2016-04-12,77.720001,78.550003,77.650002,78.519997,5962900,77.932749
2016-04-11,78.360001,78.779999,77.769997,77.82,5957200,77.237988
2016-04-08,78.080002,78.620003,77.809998,78.029999,5327500,77.446416
2016-04-07,77.709999,77.980003,77.190002,77.580002,7542100,76.999785
2016-04-06,77.080002,78.279999,77.00,78.209999,6220400,77.62507
2016-04-05,77.139999,77.470001,76.580002,76.970001,6012000,76.394346
2016-04-04,77.970001,78.309998,77.529999,77.830002,6905800,77.247915
2016-04-01,76.25,78.25,75.800003,77.589996,10183400,77.009704
2016-03-31,76.620003,76.919998,75.949997,76.480003,7490800,75.908013
2016-03-30,75.900002,77.00,75.839996,76.779999,9691900,76.205765
2016-03-29,74.019997,75.589996,73.919998,75.379997,10541500,74.816234
2016-03-28,74.139999,74.269997,73.720001,74.080002,7283300,73.525961
2016-03-24,73.650002,74.160004,73.410004,74.139999,6303900,73.58551
2016-03-23,72.949997,74.169998,72.769997,73.910004,7287100,73.357234
2016-03-22,73.239998,73.650002,72.93,72.959999,6796800,72.414335
2016-03-21,73.580002,73.940002,73.150002,73.769997,7397400,73.218274
2016-03-18,73.50,74.099998,73.129997,73.779999,15026200,73.228202
2016-03-17,72.279999,73.669998,72.169998,73.139999,7411700,72.592989
2016-03-16,71.68,72.830002,71.510002,72.370003,7561800,71.828751
2016-03-15,71.18,71.910004,70.660004,71.910004,6442800,71.372192
2016-03-14,71.599998,71.720001,70.949997,71.489998,7916500,70.955328
2016-03-11,71.150002,72.010002,70.68,71.629997,9466400,71.09428
2016-03-10,71.139999,71.400002,69.580002,70.220001,10135100,69.694829
2016-03-09,71.00,71.080002,69.900002,70.68,9291600,70.151388
2016-03-08,71.50,71.519997,70.510002,70.620003,12394400,70.091839
2016-03-07,73.389999,73.449997,71.349998,71.940002,16671900,71.401967
2016-03-04,74.220001,74.25,73.610001,73.900002,9475300,73.347307
2016-03-03,74.480003,74.50,73.360001,73.910004,6588300,73.357234
2016-03-02,74.50,74.599998,73.660004,74.300003,5739100,73.744317
2016-03-01,72.989998,74.639999,72.900002,74.639999,8705300,74.08177
2016-02-29,72.860001,73.900002,72.389999,72.389999,7786100,71.848598
2016-02-26,73.739998,73.910004,72.690002,72.730003,6714100,72.186059
2016-02-25,71.959999,73.339996,71.940002,73.269997,6840900,72.722014
2016-02-24,71.25,72.190002,70.379997,71.849998,7728600,71.312636
2016-02-23,72.949997,73.120003,71.989998,72.150002,6177000,71.610395
